id	emotion
34907_0024_A_393	-0.13060268759727478,0.054689548909664154,0.07195289433002472,0.014838808216154575,-0.013060778379440308,0.1601872742176056
34907_0024_A_397	1.138453483581543,0.7205573916435242,0.043220680207014084,-0.19654352962970734,0.245313823223114,0.3507612347602844
34907_0023_A_386	-0.22303204238414764,0.13087622821331024,0.034209463745355606,-0.028908412903547287,-0.006200946867465973,0.09901852160692215
34907_0023_A_388	-0.10079236328601837,0.04298657178878784,0.1999785453081131,0.16654251515865326,0.7927131652832031,0.08739443123340607
34907_0024_A_389	0.039168406277894974,0.040416501462459564,0.011978868395090103,-0.048655278980731964,-0.0588044673204422,0.07003451883792877
34907_0024_A_391	-0.05954022333025932,0.006068364717066288,0.026098299771547318,-0.002931530587375164,0.13254061341285706,0.2998388409614563
34907_0024_A_394	-0.1017034649848938,0.013434694148600101,0.21443091332912445,0.10931693017482758,0.03119250386953354,0.10681097954511642
34907_0024_A_395	0.6516261696815491,0.6739204525947571,-0.12796251475811005,-0.12647530436515808,0.002488028258085251,0.11615735292434692
34907_0024_A_396	-0.11673873662948608,0.2062908262014389,0.3600930869579315,0.10185156762599945,0.11086355894804001,0.10518071055412292
34907_0024_A_398	-0.16196775436401367,0.12095930427312851,0.12897133827209473,0.5496345162391663,0.02932487428188324,0.2628888785839081
34907_0024_A_399	-0.12314490973949432,0.12993840873241425,0.15047621726989746,0.09055039286613464,-0.01510254293680191,0.08543020486831665
34907_0024_A_400	-0.0021809861063957214,-0.11657816916704178,0.5322410464286804,0.93710857629776,0.06344544142484665,0.3783128261566162
34907_0024_A_401	0.040036894381046295,0.15326718986034393,0.14450515806674957,0.02662188932299614,-0.04698863625526428,0.20623944699764252
34907_0024_A_402	-0.016468476504087448,0.05147683620452881,0.08646075427532196,0.12626565992832184,0.06425043195486069,0.43214648962020874
34907_0024_A_403	-0.1514180451631546,0.03695446252822876,0.16012723743915558,0.12362939119338989,0.19642110168933868,0.16437076032161713
34907_0024_A_411	-0.11600019037723541,0.004579835571348667,0.03194815292954445,1.4291036128997803,0.5139309167861938,0.49332767724990845
34907_0024_A_429	-0.09046874940395355,0.018109939992427826,0.09998466074466705,0.15417496860027313,0.3892879784107208,0.15366847813129425
34907_0024_A_430	-0.07368922233581543,0.005093307234346867,0.2448742538690567,0.09143413603305817,0.04683109372854233,0.06362980604171753
34907_0024_A_439	-0.02694331482052803,0.1339639127254486,0.07702252268791199,0.12426497787237167,0.05604904890060425,-0.012432322837412357
34907_0024_A_440	0.024614110589027405,0.1041787713766098,0.03684410825371742,0.08022287487983704,0.08073543757200241,0.0543796606361866
34907_0024_A_441	0.02111268788576126,0.1564280092716217,0.06945054233074188,0.10500752180814743,0.08677966892719269,0.030376609414815903
34907_0024_A_442	0.19533759355545044,0.2185649424791336,0.039331886917352676,-0.00045405980199575424,0.04339991509914398,0.04579433426260948
34907_0024_A_443	-0.029518496245145798,0.2197515219449997,-0.024308521300554276,0.20717184245586395,0.15337830781936646,0.976677417755127
34907_0024_A_444	-0.029417183250188828,0.028414078056812286,-0.00910646840929985,-0.01661461591720581,0.05302722007036209,0.053426895290613174
34907_0024_A_445	0.08764080703258514,0.32028988003730774,0.16493670642375946,0.20236189663410187,-0.033398158848285675,-0.0650324821472168
34907_0024_A_446	0.43950608372688293,0.1955420821905136,-0.06671066582202911,0.020885761827230453,0.07861039787530899,0.042660903185606
34907_0024_A_447	-0.03366352617740631,0.17591999471187592,0.06164946034550667,0.05660511553287506,0.0358867421746254,-0.06510565429925919
34907_0024_A_448	-0.06870178878307343,0.2625943124294281,0.15297143161296844,0.11651255190372467,0.2605224549770355,0.6208576560020447
34907_0024_A_404	-0.11314496397972107,-0.056306399405002594,0.07979853451251984,0.10031964629888535,0.015452176332473755,0.5273884534835815
34907_0024_A_405	-0.10422646999359131,0.04047904908657074,0.27107110619544983,0.02653231844305992,0.0834190770983696,0.15852683782577515
34907_0024_A_406	-0.1198524683713913,0.1646498739719391,0.06255963444709778,0.18889212608337402,0.15339629352092743,0.06498900800943375
34907_0024_A_407	-0.10033886134624481,0.1064000055193901,0.24659426510334015,0.12660132348537445,0.02647511661052704,-0.03557262942194939
34907_0024_A_408	-0.06107868626713753,0.07654145359992981,0.3777945935726166,0.2817673087120056,0.17407207190990448,0.17430534958839417
34907_0024_A_409	-0.13036996126174927,0.15168282389640808,0.10364307463169098,0.04656393826007843,0.0309598371386528,0.16438494622707367
34907_0024_A_410	-0.11052390933036804,0.024965301156044006,0.025408823043107986,0.08271545171737671,0.05805554240942001,0.13616572320461273
34907_0024_A_412	-0.2347812056541443,0.08803288638591766,0.5704001188278198,0.17295131087303162,0.23035168647766113,0.3303299844264984
34907_0024_A_413	-0.15038500726222992,-0.11455298960208893,-0.046036381274461746,0.6913990378379822,0.3690681457519531,0.4254852831363678
34907_0024_A_414	-0.017357487231492996,0.13096623122692108,0.05196762457489967,0.03608936071395874,0.007403835654258728,0.17012006044387817
34907_0024_A_415	-0.11918056011199951,0.27802419662475586,0.01407298818230629,0.0675196498632431,0.12901028990745544,0.13636857271194458
34907_0024_A_416	-0.11361253261566162,0.014706798829138279,0.23411120474338531,0.17225873470306396,0.08411487936973572,0.04436764866113663
34907_0024_A_417	-0.1121472418308258,0.07450695335865021,-0.003156077116727829,0.014187132008373737,-0.01683758944272995,0.19510339200496674
34907_0024_A_419	-0.041505951434373856,0.4362456500530243,0.0855100154876709,-0.02760818600654602,-0.04064003378152847,0.14641068875789642
34907_0024_A_421	-0.23880738019943237,0.04018794745206833,0.09279336035251617,0.03224880248308182,0.041764646768569946,0.28066471219062805
34907_0024_A_422	-0.12602311372756958,0.07198406010866165,0.3472343981266022,0.17088809609413147,0.022898316383361816,0.06669030338525772
34907_0024_A_423	-0.1187240481376648,0.05782730132341385,0.08400952816009521,0.06387685984373093,0.006574608385562897,0.2110229879617691
34907_0024_A_424	-0.085145503282547,-0.026766285300254822,0.47062134742736816,1.6259512901306152,0.4174984395503998,0.3609670400619507
34907_0024_A_425	-0.10988590121269226,0.1826898455619812,-0.003598760813474655,0.021552331745624542,0.15545585751533508,0.29191574454307556
34907_0024_A_426	-0.12707731127738953,0.025888986885547638,0.15541422367095947,1.56684410572052,0.3818050026893616,0.47095420956611633
34907_0024_A_427	-0.17154517769813538,0.15608684718608856,0.1573442965745926,0.05222265049815178,-0.0028075873851776123,0.14982248842716217
34907_0024_A_428	-0.04166911169886589,0.04450215399265289,0.46490341424942017,-0.019120890647172928,1.181536078453064,0.04801386222243309
34907_0024_A_431	-0.08223116397857666,0.10644146054983139,0.10952287912368774,0.0017708046361804008,0.13408860564231873,0.08456720411777496
34907_0024_A_432	0.14821046590805054,0.11030595749616623,-0.05958030745387077,0.14341475069522858,0.16544896364212036,1.2553472518920898
34907_0024_A_433	-0.028825219720602036,-0.02208653837442398,0.21871741116046906,0.2303331196308136,0.024565622210502625,-0.08597464859485626
34907_0024_A_434	-0.15696781873703003,0.01358876470476389,0.04052947834134102,0.14839284121990204,0.1606159508228302,0.11421991884708405
34907_0024_A_435	-0.09812138974666595,0.008914613164961338,0.09856210649013519,0.07983565330505371,0.0724082663655281,0.02528928592801094
34907_0024_A_436	-0.11742046475410461,0.0161597803235054,-0.00955737754702568,0.11228737980127335,0.07959850132465363,0.09865723550319672
34907_0024_A_437	-0.04879366233944893,0.05134613811969757,-0.07063619792461395,0.08804808557033539,0.11384427547454834,0.07963557541370392
34907_0024_A_438	-0.056917350739240646,0.10888580232858658,0.37281206250190735,0.029599327594041824,0.18021661043167114,0.09056715667247772
34907_0024_A_449	0.10765016078948975,0.6584029197692871,0.08461964130401611,0.12304811179637909,-0.10745057463645935,0.07855072617530823
34907_0025_A_470	-0.15719348192214966,0.0913589596748352,-0.04298786446452141,0.1300414800643921,-0.02086203545331955,0.07882100343704224
34907_0025_A_473	-0.14102768898010254,0.09552030265331268,0.005108777433633804,0.08532072603702545,-0.014823779463768005,0.1662805676460266
34907_0025_A_476	0.0007754676043987274,0.2638847231864929,-0.056408319622278214,0.054786890745162964,0.06783785670995712,0.22349843382835388
34907_0025_A_477	0.02568943426012993,0.37980180978775024,0.06046173349022865,0.003889603540301323,-0.022718042135238647,0.07094501703977585
34907_0025_A_478	0.18571063876152039,0.44803404808044434,0.062103960663080215,0.02207479625940323,-0.011491373181343079,0.02682720497250557
34907_0025_A_481	-0.058988023549318314,0.06582865118980408,0.030066538602113724,0.03022944927215576,0.20423881709575653,0.12758100032806396
34907_0026_A_487	-0.23456889390945435,-0.023100867867469788,0.12355369329452515,-0.051346901804208755,0.26133453845977783,0.13551247119903564
34907_0026_A_489	-0.026922963559627533,-0.07188750803470612,0.06279580295085907,0.01627179980278015,0.12261644005775452,0.9424756169319153
34907_0024_A_451	-0.057858411222696304,0.040388308465480804,0.3113683760166168,2.064742147922516e-06,0.07840162515640259,-0.10453122854232788
34907_0024_A_452	0.015565458685159683,-0.017102763056755066,0.2717215120792389,1.8966060876846313,0.03429103642702103,-0.05696564167737961
34907_0024_A_453	0.06582063436508179,0.15708895027637482,0.16362394392490387,0.3734589219093323,0.6036951541900635,-0.041979171335697174
34907_0024_A_456	-0.1275644749403,0.08104471117258072,0.12218454480171204,0.10121142864227295,0.06988058239221573,0.012652874924242496
34907_0024_A_460	-0.10088586807250977,0.23173193633556366,-0.0037489943206310272,-0.047900814563035965,0.24208316206932068,0.11910649389028549
34907_0024_A_461	-0.08073718845844269,0.11729346215724945,0.2966139316558838,-0.1830807477235794,0.3828229010105133,0.227159321308136
34907_0024_A_462	-0.11793656647205353,0.05360043793916702,0.06317563354969025,0.0338449627161026,0.04994560033082962,0.11048327386379242
34907_0024_A_463	-0.09769338369369507,0.09359294921159744,0.02103397622704506,0.013682886026799679,0.018441081047058105,0.07454777508974075
34907_0024_A_464	-0.06780803203582764,0.07342692464590073,0.42907753586769104,0.09405036270618439,0.017203062772750854,0.02612234652042389
34907_0025_A_466	-0.0770978033542633,0.13924464583396912,0.013100136071443558,0.009084592573344707,-0.016240805387496948,-0.020620446652173996
34907_0025_A_467	0.23293280601501465,0.6043696999549866,0.08574528992176056,-0.0801350548863411,-0.031079664826393127,0.15758667886257172
34907_0025_A_471	-0.13992241024971008,0.09750857949256897,0.01846717670559883,0.08460858464241028,0.007635481655597687,0.12619313597679138
34907_0025_A_482	0.029003683477640152,0.3085755705833435,-0.10224908590316772,0.027246970683336258,-0.056971028447151184,0.18360218405723572
34907_0025_A_483	0.5462415218353271,0.4210023283958435,-0.026646297425031662,0.052107393741607666,0.11530501395463943,-0.005910252220928669
34907_0025_A_484	0.4189281165599823,0.35075482726097107,-0.05864834412932396,0.034426331520080566,0.07817689329385757,0.11623013019561768
34907_0026_A_486	-0.13618233799934387,0.011173070408403873,0.5852895975112915,-0.058618221431970596,0.0483257994055748,0.0905374065041542
34907_0026_A_485	0.41414394974708557,0.18574540317058563,-0.18973392248153687,0.04418154060840607,-0.12172020971775055,2.8337392807006836
34907_0026_A_488	0.12364226579666138,0.10946720838546753,-0.059043120592832565,-0.04187410697340965,0.0993373692035675,1.8527967929840088
34907_0026_A_491	0.4322943389415741,0.18532414734363556,-0.0034888647496700287,-0.007666558958590031,0.15708090364933014,0.566085159778595
34907_0026_A_490	0.2902897298336029,-0.023597508668899536,0.02584977075457573,0.2366393357515335,0.28471142053604126,1.6588133573532104
34907_0026_A_494	-0.022425059229135513,-0.04002154618501663,-0.09193295240402222,0.06056487187743187,-0.10611087083816528,1.7194650173187256
34907_0026_A_493	-0.22876518964767456,0.07116824388504028,-0.014218922704458237,0.3642665445804596,0.19647222757339478,0.5588403940200806
34907_0024_A_450	-0.12890468537807465,0.052715398371219635,0.4023566246032715,-0.007164725102484226,0.13045939803123474,-0.05214456841349602
34907_0024_A_454	-0.12746737897396088,0.08524114638566971,-0.0048591457307338715,0.12331967800855637,0.2385600507259369,0.00911275576800108
34907_0024_A_455	-0.1602335423231125,-0.026033438742160797,0.04383732005953789,0.2341761738061905,0.29056718945503235,0.24141590297222137
34907_0024_A_457	-0.18968072533607483,0.057174816727638245,0.37146008014678955,0.030360151082277298,0.06737568229436874,0.3769230544567108
34907_0024_A_458	-0.12680113315582275,0.1085255816578865,-0.035697516053915024,0.03492134436964989,0.01906026154756546,0.1878100335597992
34907_0024_A_459	-0.10418596863746643,0.10033730417490005,-0.02062021568417549,0.09982789307832718,-0.008949272334575653,0.2826201617717743
34907_0024_A_465	-0.0033349301666021347,0.0671725869178772,0.17830586433410645,0.0758010745048523,0.2597297728061676,0.28518247604370117
34907_0025_A_469	-0.06714066863059998,0.077568419277668,0.13631005585193634,0.26208341121673584,0.09949143975973129,0.14177098870277405
34907_0025_A_474	-0.15440857410430908,0.05325181037187576,0.02042052522301674,-0.03057846426963806,-0.03327610343694687,0.10978276282548904
34907_0025_A_479	-0.051011573523283005,0.19134028255939484,0.09486742317676544,0.31523388624191284,0.20163168013095856,0.37400639057159424
34907_0025_A_480	-0.10740360617637634,0.4201863706111908,-0.03337915614247322,0.13581106066703796,0.06751640141010284,0.13072729110717773
34907_0026_A_492	-0.25228050351142883,0.010520757175981998,0.03500262275338173,0.333957701921463,0.1949220895767212,0.5404334664344788
34907_0027_A_498	-0.11680774390697479,0.21811659634113312,0.14622026681900024,0.21839334070682526,0.1592566967010498,0.13974249362945557
34907_0027_A_499	-0.12268373370170593,0.13195990025997162,-0.044676523655653,0.0499226339161396,0.07752517610788345,0.22190017998218536
34907_0027_A_505	-0.11412936449050903,0.14802922308444977,-0.09702727198600769,0.013553290627896786,0.04821191728115082,0.04899056255817413
34907_0027_A_509	-0.07144354283809662,0.14477458596229553,0.15074139833450317,0.08363436162471771,0.0635133609175682,0.09193587303161621
34907_0027_A_512	-0.05723517760634422,0.23138418793678284,-0.010206218808889389,0.05488089844584465,0.0002161264419555664,0.1791262924671173
34907_0027_A_514	0.04282684251666069,0.6021844148635864,0.2156684696674347,0.13676391541957855,-0.09683272242546082,0.2648474872112274
34907_0027_A_524	-0.09007561206817627,0.16904021799564362,0.2514975965023041,0.09634822607040405,0.02581469714641571,0.0334823913872242
34907_0027_A_526	-0.13402074575424194,0.029670201241970062,-0.018558550626039505,0.07636755704879761,0.1476059854030609,0.3223600387573242
34907_0029_A_534	-0.09709949791431427,0.023285821080207825,0.0545574314892292,-0.030807506293058395,0.005794890224933624,0.06616878509521484
34907_0029_A_533	-0.09115797281265259,-0.01774534583091736,0.06330502033233643,-0.05197646841406822,0.010602764785289764,0.06999199092388153
34907_0029_A_537	-0.13083960115909576,-0.035933397710323334,0.32832619547843933,0.453952819108963,0.09810469299554825,0.22342869639396667
